"CU_Name","CU_acro","DU_ID","CU_ID","Pop_Name","Pop_ID","Year","EstClass","SpnForTrend_Total","StartYear","UseYear","pNOS_Used","SpnForTrend_Wild","SpnForAbd_Total","SpnForAbd_Wild","Recruits_Total","Recruits_Wild"
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-MIDDLE",46447,2014,"TRUE ABUNDANCE (TYPE-2)",2274,1983,TRUE,NA,NA,2274,NA,NA,NA
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-MIDDLE",46447,2015,"INFILL",3257.47915584063,1983,TRUE,NA,NA,3257.47915584063,NA,NA,NA
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-MIDDLE",46447,2016,"INFILL",531.73556808575,1983,TRUE,NA,NA,531.73556808575,NA,NA,NA
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-MIDDLE",46447,2017,"TRUE ABUNDANCE (TYPE-2)",787,1983,TRUE,NA,NA,787,NA,NA,NA
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-MIDDLE",46447,2018,"TRUE ABUNDANCE (TYPE-2)",2100,1983,TRUE,NA,NA,2100,NA,NA,NA
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-MIDDLE",46447,2019,"TRUE ABUNDANCE (TYPE-2)",2056,1983,TRUE,NA,NA,2056,NA,NA,NA
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-MIDDLE",46447,2020,"TRUE ABUNDANCE (TYPE-2)",2054,1983,TRUE,NA,NA,2054,NA,NA,NA
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-MIDDLE",46447,2021,"TRUE ABUNDANCE (TYPE-2)",1920,1983,TRUE,NA,NA,1920,NA,NA,NA
"Shuswap River_SU_0.3","STh-SHUR","DU12","CK-15","SHUSWAP RIVER-MIDDLE",46447,2022,"TRUE ABUNDANCE (TYPE-2)",1725,1983,TRUE,NA,NA,1725,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,1999,"RELATIVE ABUNDANCE (TYPE-4)",256,1999,TRUE,NA,NA,256,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,2000,"RELATIVE ABUNDANCE (TYPE-3)",49,1999,TRUE,NA,NA,49,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,2001,"RELATIVE ABUNDANCE (TYPE-3)",258,1999,TRUE,NA,NA,258,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,2002,"RELATIVE ABUNDANCE (TYPE-4)",171,1999,TRUE,NA,NA,171,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,2003,"RELATIVE ABUNDANCE (TYPE-3)",194,1999,TRUE,NA,NA,194,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,2004,"RELATIVE ABUNDANCE (TYPE-4)",126,1999,TRUE,NA,NA,126,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,2005,"RELATIVE ABUNDANCE (TYPE-4)",72,1999,TRUE,NA,NA,72,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,2006,"RELATIVE ABUNDANCE (TYPE-4)",186,1999,TRUE,NA,NA,186,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,2007,"RELATIVE ABUNDANCE (TYPE-4)",5,1999,TRUE,NA,NA,5,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,2008,"RELATIVE ABUNDANCE (TYPE-4)",71,1999,TRUE,NA,NA,71,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,2009,"RELATIVE ABUNDANCE (TYPE-3)",25,1999,TRUE,NA,NA,25,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,2010,"RELATIVE ABUNDANCE (TYPE-3)",135,1999,TRUE,NA,NA,135,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,2011,"RELATIVE ABUNDANCE (TYPE-3)",8,1999,TRUE,NA,NA,8,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,2012,"RELATIVE ABUNDANCE (TYPE-3)",9,1999,TRUE,NA,NA,9,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,2013,"RELATIVE ABUNDANCE (TYPE-3)",165,1999,TRUE,NA,NA,165,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,2014,"RELATIVE ABUNDANCE (TYPE-3)",82,1999,TRUE,NA,NA,82,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,2015,"RELATIVE ABUNDANCE (TYPE-3)",128,1999,TRUE,NA,NA,128,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,2016,"RELATIVE ABUNDANCE (TYPE-4)",6,1999,TRUE,NA,NA,6,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,2017,"RELATIVE ABUNDANCE (TYPE-3)",9,1999,TRUE,NA,NA,9,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,2018,"RELATIVE ABUNDANCE (TYPE-3)",3,1999,TRUE,NA,NA,3,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,2019,"INFILL",0,1999,TRUE,NA,NA,0,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,2021,"RELATIVE ABUNDANCE (TYPE-3)",0,1999,TRUE,NA,NA,0,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","BESSETTE CREEK",46548,2022,"RELATIVE ABUNDANCE (TYPE-4)",15,1999,TRUE,NA,NA,15,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","DUTEAU CREEK",46568,1999,"RELATIVE ABUNDANCE (TYPE-3)",136,1999,TRUE,NA,NA,136,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","DUTEAU CREEK",46568,2000,"RELATIVE ABUNDANCE (TYPE-3)",31,1999,TRUE,NA,NA,31,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","DUTEAU CREEK",46568,2001,"RELATIVE ABUNDANCE (TYPE-4)",118,1999,TRUE,NA,NA,118,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","DUTEAU CREEK",46568,2002,"RELATIVE ABUNDANCE (TYPE-3)",68,1999,TRUE,NA,NA,68,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","DUTEAU CREEK",46568,2003,"RELATIVE ABUNDANCE (TYPE-3)",5,1999,TRUE,NA,NA,5,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","DUTEAU CREEK",46568,2004,"RELATIVE ABUNDANCE (TYPE-3)",23,1999,TRUE,NA,NA,23,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","DUTEAU CREEK",46568,2005,"RELATIVE ABUNDANCE (TYPE-3)",91,1999,TRUE,NA,NA,91,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","DUTEAU CREEK",46568,2006,"RELATIVE ABUNDANCE (TYPE-3)",87,1999,TRUE,NA,NA,87,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","DUTEAU CREEK",46568,2007,"RELATIVE ABUNDANCE (TYPE-3)",0,1999,TRUE,NA,NA,0,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","DUTEAU CREEK",46568,2008,"RELATIVE ABUNDANCE (TYPE-3)",6,1999,TRUE,NA,NA,6,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","DUTEAU CREEK",46568,2009,"RELATIVE ABUNDANCE (TYPE-3)",3,1999,TRUE,NA,NA,3,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","DUTEAU CREEK",46568,2010,"RELATIVE ABUNDANCE (TYPE-3)",49,1999,TRUE,NA,NA,49,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","DUTEAU CREEK",46568,2011,"RELATIVE ABUNDANCE (TYPE-3)",0,1999,TRUE,NA,NA,0,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","DUTEAU CREEK",46568,2012,"RELATIVE ABUNDANCE (TYPE-3)",5,1999,TRUE,NA,NA,5,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","DUTEAU CREEK",46568,2013,"RELATIVE ABUNDANCE (TYPE-3)",22,1999,TRUE,NA,NA,22,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","DUTEAU CREEK",46568,2014,"RELATIVE ABUNDANCE (TYPE-3)",3,1999,TRUE,NA,NA,3,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","DUTEAU CREEK",46568,2015,"RELATIVE ABUNDANCE (TYPE-3)",14,1999,TRUE,NA,NA,14,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","DUTEAU CREEK",46568,2016,"RELATIVE ABUNDANCE (TYPE-4)",0,1999,TRUE,NA,NA,0,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","DUTEAU CREEK",46568,2017,"RELATIVE ABUNDANCE (TYPE-3)",5,1999,TRUE,NA,NA,5,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","DUTEAU CREEK",46568,2018,"INFILL",1.06126538791869,1999,TRUE,NA,NA,1.06126538791869,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","DUTEAU CREEK",46568,2019,"INFILL",0,1999,TRUE,NA,NA,0,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","DUTEAU CREEK",46568,2021,"RELATIVE ABUNDANCE (TYPE-4)",0,1999,TRUE,NA,NA,0,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","DUTEAU CREEK",46568,2022,"RELATIVE ABUNDANCE (TYPE-4)",8,1999,TRUE,NA,NA,8,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","HARRIS CREEK",46578,1996,"RELATIVE ABUNDANCE (TYPE-4)",15,NA,TRUE,NA,NA,15,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","HARRIS CREEK",46578,1997,"RELATIVE ABUNDANCE (TYPE-3)",20,NA,TRUE,NA,NA,20,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","HARRIS CREEK",46578,1998,"RELATIVE ABUNDANCE (TYPE-3)",0,NA,TRUE,NA,NA,0,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","HARRIS CREEK",46578,1999,"RELATIVE ABUNDANCE (TYPE-3)",3,NA,TRUE,NA,NA,3,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","HARRIS CREEK",46578,2000,"RELATIVE ABUNDANCE (TYPE-3)",11,NA,TRUE,NA,NA,11,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","HARRIS CREEK",46578,2001,"RELATIVE ABUNDANCE (TYPE-3)",78,NA,TRUE,NA,NA,78,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","HARRIS CREEK",46578,2002,"RELATIVE ABUNDANCE (TYPE-3)",3,NA,TRUE,NA,NA,3,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","HARRIS CREEK",46578,2003,"RELATIVE ABUNDANCE (TYPE-3)",6,NA,TRUE,NA,NA,6,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","HARRIS CREEK",46578,2004,"RELATIVE ABUNDANCE (TYPE-3)",18,NA,TRUE,NA,NA,18,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","HARRIS CREEK",46578,2005,"RELATIVE ABUNDANCE (TYPE-3)",14,NA,TRUE,NA,NA,14,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","HARRIS CREEK",46578,2006,"RELATIVE ABUNDANCE (TYPE-3)",3,NA,TRUE,NA,NA,3,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","HARRIS CREEK",46578,2007,"RELATIVE ABUNDANCE (TYPE-3)",0,NA,TRUE,NA,NA,0,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","HARRIS CREEK",46578,2008,"RELATIVE ABUNDANCE (TYPE-3)",0,NA,TRUE,NA,NA,0,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","HARRIS CREEK",46578,2009,"RELATIVE ABUNDANCE (TYPE-3)",0,NA,TRUE,NA,NA,0,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","HARRIS CREEK",46578,2010,"RELATIVE ABUNDANCE (TYPE-3)",18,NA,TRUE,NA,NA,18,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","HARRIS CREEK",46578,2011,"RELATIVE ABUNDANCE (TYPE-3)",0,NA,TRUE,NA,NA,0,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","HARRIS CREEK",46578,2012,"RELATIVE ABUNDANCE (TYPE-3)",0,NA,TRUE,NA,NA,0,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","HARRIS CREEK",46578,2013,"RELATIVE ABUNDANCE (TYPE-3)",8,NA,TRUE,NA,NA,8,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","HARRIS CREEK",46578,2014,"RELATIVE ABUNDANCE (TYPE-3)",11,NA,TRUE,NA,NA,11,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","HARRIS CREEK",46578,2015,"RELATIVE ABUNDANCE (TYPE-3)",0,NA,TRUE,NA,NA,0,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","HARRIS CREEK",46578,2016,"INFILL",0.429888622585648,NA,TRUE,NA,NA,0.429888622585648,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","HARRIS CREEK",46578,2017,"RELATIVE ABUNDANCE (TYPE-3)",3,NA,TRUE,NA,NA,3,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","HARRIS CREEK",46578,2018,"INFILL",0.290981963927856,NA,TRUE,NA,NA,0.290981963927856,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","HARRIS CREEK",46578,2019,"INFILL",0,NA,TRUE,NA,NA,0,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","HARRIS CREEK",46578,2021,"RELATIVE ABUNDANCE (TYPE-4)",0,NA,TRUE,NA,NA,0,NA,NA,NA
"South Thompson-Bessette Creek_SU_1.2","STh-BESS","DU14","CK-16","HARRIS CREEK",46578,2022,"RELATIVE ABUNDANCE (TYPE-4)",0,NA,TRUE,NA,NA,0,NA,NA,NA
"Lower Thompson_SP_1.2","LTh","DU15","CK-17","LOUIS CREEK",46598,1995,"RELATIVE ABUNDANCE (TYPE-4)",800,1995,TRUE,NA,NA,800,NA,NA,NA
"Lower Thompson_SP_1.2","LTh","DU15","CK-17","LOUIS CREEK",46598,1996,"RELATIVE ABUNDANCE (TYPE-4)",420,1995,TRUE,NA,NA,420,NA,NA,NA
"Lower Thompson_SP_1.2","LTh","DU15","CK-17","LOUIS CREEK",46598,1997,"RELATIVE ABUNDANCE (TYPE-4)",480,1995,TRUE,NA,NA,480,NA,NA,NA
"Lower Thompson_SP_1.2","LTh","DU15","CK-17","LOUIS CREEK",46598,1998,"RELATIVE ABUNDANCE (TYPE-4)",158,1995,TRUE,NA,NA,158,NA,NA,NA
"Lower Thompson_SP_1.2","LTh","DU15","CK-17","LOUIS CREEK",46598,1999,"TRUE ABUNDANCE (TYPE-1)",183,1995,TRUE,NA,NA,183,NA,NA,NA
"Lower Thompson_SP_1.2","LTh","DU15","CK-17","LOUIS CREEK",46598,2000,"TRUE ABUNDANCE (TYPE-1)",611,1995,TRUE,NA,NA,611,NA,NA,NA
"Lower Thompson_SP_1.2","LTh","DU15","CK-17","LOUIS CREEK",46598,2001,"TRUE ABUNDANCE (TYPE-1)",349,1995,TRUE,NA,NA,349,NA,NA,NA
"Lower Thompson_SP_1.2","LTh","DU15","CK-17","LOUIS CREEK",46598,2002,"TRUE ABUNDANCE (TYPE-1)",481,1995,TRUE,NA,NA,481,NA,NA,NA
"Lower Thompson_SP_1.2","LTh","DU15","CK-17","LOUIS CREEK",46598,2003,"RELATIVE ABUNDANCE (TYPE-4)",198,1995,TRUE,NA,NA,198,NA,NA,NA
"Lower Thompson_SP_1.2","LTh","DU15","CK-17","LOUIS CREEK",46598,2004,"TRUE ABUNDANCE (TYPE-1)",105,1995,TRUE,NA,NA,105,NA,NA,NA
"Lower Thompson_SP_1.2","LTh","DU15","CK-17","LOUIS CREEK",46598,2005,"RELATIVE ABUNDANCE (TYPE-4)",40,1995,TRUE,NA,NA,40,NA,NA,NA
"Lower Thompson_SP_1.2","LTh","DU15","CK-17","LOUIS CREEK",46598,2006,"RELATIVE ABUNDANCE (TYPE-4)",315,1995,TRUE,NA,NA,315,NA,NA,NA
"Lower Thompson_SP_1.2","LTh","DU15","CK-17","LOUIS CREEK",46598,2007,"RELATIVE ABUNDANCE (TYPE-4)",18,1995,TRUE,NA,NA,18,NA,NA,NA
"Lower Thompson_SP_1.2","LTh","DU15","CK-17","LOUIS CREEK",46598,2008,"RELATIVE ABUNDANCE (TYPE-4)",95,1995,TRUE,NA,NA,95,NA,NA,NA
"Lower Thompson_SP_1.2","LTh","DU15","CK-17","LOUIS CREEK",46598,2009,"RELATIVE ABUNDANCE (TYPE-4)",6,1995,TRUE,NA,NA,6,NA,NA,NA
"Lower Thompson_SP_1.2","LTh","DU15","CK-17","LOUIS CREEK",46598,2010,"RELATIVE ABUNDANCE (TYPE-4)",154,1995,TRUE,NA,NA,154,NA,NA,NA
"Lower Thompson_SP_1.2","LTh","DU15","CK-17","LOUIS CREEK",46598,2011,"RELATIVE ABUNDANCE (TYPE-4)",72,1995,TRUE,NA,NA,72,NA,NA,NA
"Lower Thompson_SP_1.2","LTh","DU15","CK-17","LOUIS CREEK",46598,2012,"RELATIVE ABUNDANCE (TYPE-4)",189,1995,TRUE,NA,NA,189,NA,NA,NA
"Lower Thompson_SP_1.2","LTh","DU15","CK-17","LOUIS CREEK",46598,2013,"RELATIVE ABUNDANCE (TYPE-4)",117,1995,TRUE,NA,NA,117,NA,NA,NA
"Lower Thompson_SP_1.2","LTh","DU15","CK-17","LOUIS CREEK",46598,2014,"RELATIVE ABUNDANCE (TYPE-3)",289,1995,TRUE,NA,NA,289,NA,NA,NA
"Lower Thompson_SP_1.2","LTh","DU15","CK-17","LOUIS CREEK",46598,2015,"RELATIVE ABUNDANCE (TYPE-3)",80,1995,TRUE,NA,NA,80,NA,NA,NA
"Lower Thompson_SP_1.2","LTh","DU15","CK-17","LOUIS CREEK",46598,2016,"RELATIVE ABUNDANCE (TYPE-4)",155,1995,TRUE,NA,NA,155,NA,NA,NA
"Lower Thompson_SP_1.2","LTh","DU15","CK-17","LOUIS CREEK",46598,2017,"RELATIVE ABUNDANCE (TYPE-3)",25,1995,TRUE,NA,NA,25,NA,NA,NA
"Lower Thompson_SP_1.2","LTh","DU15","CK-17","LOUIS CREEK",46598,2018,"RELATIVE ABUNDANCE (TYPE-3)",45,1995,TRUE,NA,NA,45,NA,NA,NA
"Lower Thompson_SP_1.2","LTh","DU15","CK-17","LOUIS CREEK",46598,2019,"RELATIVE ABUNDANCE (TYPE-3)",89,1995,TRUE,NA,NA,89,NA,NA,NA
"Lower Thompson_SP_1.2","LTh","DU15","CK-17","LOUIS CREEK",46598,2020,"RELATIVE ABUNDANCE (TYPE-4)",106,1995,TRUE,NA,NA,106,NA,NA,NA
"Lower Thompson_SP_1.2","LTh","DU15","CK-17","LOUIS CREEK",46598,2021,"RELATIVE ABUNDANCE (TYPE-4)",137,1995,TRUE,NA,NA,137,NA,NA,NA
"Lower Thompson_SP_1.2","LTh","DU15","CK-17","LOUIS CREEK",46598,2022,"RELATIVE ABUNDANCE (TYPE-4)",69,1995,TRUE,NA,NA,69,NA,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","BARRIERE RIVER",46608,1997,"INFILL",369.229738221295,1997,TRUE,NA,NA,369.229738221295,NA,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","BARRIERE RIVER",46608,1998,"INFILL",307.150017213487,1997,TRUE,NA,NA,307.150017213487,NA,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","BARRIERE RIVER",46608,1999,"INFILL",204.390909141265,1997,TRUE,NA,NA,204.390909141265,NA,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","BARRIERE RIVER",46608,2000,"RELATIVE ABUNDANCE (TYPE-4)",77,1997,TRUE,NA,NA,77,NA,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","BARRIERE RIVER",46608,2001,"RELATIVE ABUNDANCE (TYPE-4)",362,1997,TRUE,NA,NA,362,NA,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","BARRIERE RIVER",46608,2002,"RELATIVE ABUNDANCE (TYPE-4)",377,1997,TRUE,NA,NA,377,NA,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","BARRIERE RIVER",46608,2003,"RELATIVE ABUNDANCE (TYPE-4)",131,1997,TRUE,NA,NA,131,NA,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","BARRIERE RIVER",46608,2004,"RELATIVE ABUNDANCE (TYPE-4)",306,1997,TRUE,NA,NA,306,NA,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","BARRIERE RIVER",46608,2005,"RELATIVE ABUNDANCE (TYPE-4)",220,1997,TRUE,NA,NA,220,NA,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","BARRIERE RIVER",46608,2006,"RELATIVE ABUNDANCE (TYPE-4)",215,1997,TRUE,NA,NA,215,NA,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","BARRIERE RIVER",46608,2007,"RELATIVE ABUNDANCE (TYPE-4)",100,1997,TRUE,NA,NA,100,NA,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","BARRIERE RIVER",46608,2008,"RELATIVE ABUNDANCE (TYPE-4)",101,1997,TRUE,NA,NA,101,NA,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","BARRIERE RIVER",46608,2009,"RELATIVE ABUNDANCE (TYPE-4)",37,1997,TRUE,NA,NA,37,NA,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","BARRIERE RIVER",46608,2010,"RELATIVE ABUNDANCE (TYPE-4)",132,1997,TRUE,NA,NA,132,NA,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","BARRIERE RIVER",46608,2011,"RELATIVE ABUNDANCE (TYPE-4)",112,1997,TRUE,NA,NA,112,NA,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","BARRIERE RIVER",46608,2012,"RELATIVE ABUNDANCE (TYPE-4)",192,1997,TRUE,NA,NA,192,NA,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","BARRIERE RIVER",46608,2013,"RELATIVE ABUNDANCE (TYPE-4)",115,1997,TRUE,NA,NA,115,NA,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","BARRIERE RIVER",46608,2014,"RELATIVE ABUNDANCE (TYPE-4)",132,1997,TRUE,NA,NA,132,NA,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","BARRIERE RIVER",46608,2015,"RELATIVE ABUNDANCE (TYPE-4)",149,1997,TRUE,NA,NA,149,NA,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","BARRIERE RIVER",46608,2016,"RELATIVE ABUNDANCE (TYPE-4)",62,1997,TRUE,NA,NA,62,NA,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","BARRIERE RIVER",46608,2017,"RELATIVE ABUNDANCE (TYPE-4)",11,1997,TRUE,NA,NA,11,NA,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","BARRIERE RIVER",46608,2018,"RELATIVE ABUNDANCE (TYPE-4)",60,1997,TRUE,NA,NA,60,NA,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","BARRIERE RIVER",46608,2019,"RELATIVE ABUNDANCE (TYPE-4)",89,1997,TRUE,NA,NA,89,NA,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","BARRIERE RIVER",46608,2020,"RELATIVE ABUNDANCE (TYPE-4)",329,1997,TRUE,NA,NA,329,NA,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","BARRIERE RIVER",46608,2021,"RELATIVE ABUNDANCE (TYPE-4)",29,1997,TRUE,NA,NA,29,NA,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","BARRIERE RIVER",46608,2022,"RELATIVE ABUNDANCE (TYPE-4)",309,1997,TRUE,NA,NA,309,NA,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","LEMIEUX CREEK",46648,1997,"INFILL",111.674194085691,1997,TRUE,NA,NA,111.674194085691,NA,NA,NA
