"CU_ID","Species","Stock","DataType","Year","SpnForAbd_Wild","SpnForTrend_Wild","RelLBM","AbsLBM","LongTrend","PercChange","ProbDeclBelowLBM","Percentile","RelUBM","AbsUBM","NumStdMetrics","GenAvgUsed","Group","RapidStatus","BinLabel","BinPath","RapidScore","RelLBMCat","AbsLBMCat","LongTrendCat","PercChangeCat","ProbDeclBelowLBMCat","PercentileCat","RelUBMCat","AbsUBMCat","RelAbdCat","AbsAbdCat","IntStatusRaw","IntStatus","IntStatusRaw_Short","IntStatus_Short","ConfidenceRating5","ConfidenceRating3","ConfidenceRating2","IntStatus5","IntStatus3","IntStatus2"
"SkeenaNass-19","Sockeye","Babine Late Wild","Abs_Abd",2005,163177.6669,163177.6669,2.05429676289374,200.731272818816,89,-40.2583,80.6667,0.4048,1.05631452797716,20.0731272818816,6,200731.272818816,"SK-M Skeena LT","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,"Green","Green","Green","Red",NA,"Amber","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","Moderate",NA,NA,NA
"SkeenaNass-19","Sockeye","Babine Late Wild","Abs_Abd",2006,137660.391,137660.391,1.52163867015608,148.683711403268,86,-42.0983,84.5,0.2791,0.782422998785036,14.8683711403268,6,148683.711403268,"SK-M Skeena LT","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,"Amber","Green","Green","Red",NA,"Amber","Amber","Green","Amber","Green",NA,NA,NA,NA,"High","High","Moderate",NA,NA,NA
"SkeenaNass-19","Sockeye","Babine Late Wild","Abs_Abd",2007,100762.0793,100762.0793,1.44443603146334,141.140018491084,82,-40.8978,81.4667,0.2955,0.742725584895119,14.1140018491084,6,141140.018491084,"SK-M Skeena LT","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,"Amber","Green","Green","Red",NA,"Amber","Amber","Green","Amber","Green",NA,NA,NA,NA,"High","High","Moderate",NA,NA,NA
"SkeenaNass-19","Sockeye","Babine Late Wild","Abs_Abd",2008,93158.20872,93158.20872,1.42615349237214,139.353578767075,78,-31.8952,66.3,0.2667,0.733324746613535,13.9353578767075,6,139353.578767075,"SK-M Skeena LT","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,"Amber","Green","Green","Red",NA,"Amber","Amber","Green","Amber","Green",NA,NA,NA,NA,"High","High","Moderate",NA,NA,NA
"SkeenaNass-19","Sockeye","Babine Late Wild","Abs_Abd",2009,93791.00011,93791.00011,1.17294586986025,114.61193030016,70,-24.5346,48.7,0.1522,0.603125987074477,11.461193030016,6,114611.93030016,"SK-M Skeena LT","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,"Amber","Green","Amber","Amber",NA,"Red","Amber","Green","Amber","Green",NA,NA,NA,NA,"High","High","Moderate",NA,NA,NA
"SkeenaNass-19","Sockeye","Babine Late Wild","Abs_Abd",2010,74125.69651,74125.69651,1.00170440580775,97.8794320265433,62,-21.9428,42.6333,0.0851,0.515074032002545,9.78794320265433,6,97879.4320265433,"SK-M Skeena LT","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,"Amber","Green","Amber","Amber",NA,"Red","Amber","Green","Amber","Green",NA,NA,NA,NA,"High","High","Moderate",NA,NA,NA
"SkeenaNass-19","Sockeye","Babine Late Wild","Abs_Abd",2011,152998.1381,152998.1381,1.02309276466414,99.9693503744172,58,-22.7705,44.6,0.1042,0.526071875448384,9.99693503744172,6,99969.3503744172,"SK-M Skeena LT","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,"Amber","Green","Amber","Amber",NA,"Red","Amber","Green","Amber","Green",NA,NA,NA,NA,"High","High","Moderate",NA,NA,NA
"SkeenaNass-19","Sockeye","Babine Late Wild","Abs_Abd",2012,112217.6013,112217.6013,1.04536459096121,102.145594878796,55,-28.9458,60.4,0.0612,0.537523995758908,10.2145594878796,6,102145.594878796,"SK-M Skeena LT","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,"Amber","Green","Amber","Red",NA,"Red","Amber","Green","Amber","Green",NA,NA,NA,NA,"High","High","Moderate",NA,NA,NA
"SkeenaNass-19","Sockeye","Babine Late Wild","Abs_Abd",2013,39601.50154,39601.50154,0.880979677469845,86.0830699732644,51,-45.4353,93.8,0.04,0.452997662739425,8.60830699732644,6,86083.0699732644,"SK-M Skeena LT","Red","Node19","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM < 1",5,"Red","Green","Amber","Red",NA,"Red","Red","Green","Red","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"SkeenaNass-19","Sockeye","Babine Late Wild","Abs_Abd",2014,133779,133779,0.945825994799185,92.4193910200812,49,-56.159,99.9333,0.0392,0.486341485461664,9.24193910200812,6,92419.3910200812,"SK-M Skeena LT","Red","Node19","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM < 1",5,"Red","Green","Red","Red",NA,"Red","Red","Green","Red","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"SkeenaNass-19","Sockeye","Babine Late Wild","Abs_Abd",2015,140168.4127,140168.4127,1.07435428293299,104.978261450262,51,-59.3102,99.9667,0.0385,0.552430426681884,10.4978261450262,6,104978.261450262,"SK-M Skeena LT","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,"Amber","Green","Amber","Red",NA,"Red","Amber","Green","Amber","Green",NA,NA,NA,NA,"High","High","Moderate",NA,NA,NA
"SkeenaNass-19","Sockeye","Babine Late Wild","Abs_Abd",2016,164716.015,164716.015,1.09032872967633,106.539170801475,52,-57.1768,99.9667,0.0566,0.560644449347052,10.6539170801475,6,106539.170801475,"SK-M Skeena LT","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,"Amber","Green","Amber","Red",NA,"Red","Amber","Green","Amber","Green",NA,NA,NA,NA,"High","High","Moderate",NA,NA,NA
"SkeenaNass-19","Sockeye","Babine Late Wild","Abs_Abd",2017,84731.66132,84731.66132,1.03075251652964,100.71780686289,52,-54.3311,99.9,0.037,0.530010501708409,10.071780686289,6,100717.80686289,"SK-M Skeena LT","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,"Amber","Green","Amber","Red",NA,"Red","Amber","Green","Amber","Green",NA,NA,NA,NA,"High","High","Moderate",NA,NA,NA
"SkeenaNass-19","Sockeye","Babine Late Wild","Abs_Abd",2018,192387.9292,192387.9292,1.41399422973553,138.165462079325,58,-44.136,94.2,0.1455,0.727072482576255,13.8165462079325,6,138165.462079325,"SK-M Skeena LT","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,"Amber","Green","Amber","Red",NA,"Red","Amber","Green","Amber","Green",NA,NA,NA,NA,"High","High","Moderate",NA,NA,NA
"SkeenaNass-19","Sockeye","Babine Late Wild","Abs_Abd",2019,85918.52143,85918.52143,1.29415831508589,126.455948579851,62,-29.9106,64.4667,0.1786,0.665453139205661,12.6455948579851,6,126455.948579851,"SK-M Skeena LT","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,"Amber","Green","Amber","Red",NA,"Red","Amber","Green","Amber","Green",NA,NA,NA,NA,"High","High","Moderate",NA,NA,NA
"SkeenaNass-19","Sockeye","Babine Late Wild","Abs_Abd",2020,47770.00389,47770.00389,1.04349033601669,101.962456012301,62,-16.481,22.0667,0.1754,0.536560258307342,10.1962456012301,6,101962.456012301,"SK-M Skeena LT","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,"Amber","Green","Amber","Amber",NA,"Red","Amber","Green","Amber","Green",NA,NA,NA,NA,"High","High","Moderate",NA,NA,NA
"SkeenaNass-19","Sockeye","Babine Late Wild","Abs_Abd",2021,31757.59358,31757.59358,0.750776695221431,73.3605603419323,59,-19.1903,30.8667,0.1552,0.386047597773535,7.33605603419323,6,73360.5603419323,"SK-M Skeena LT","Red","Node19","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM < 1",5,"Red","Green","Amber","Amber",NA,"Red","Red","Green","Red","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"SkeenaNass-19","Sockeye","Babine Late Wild","Abs_Abd",2022,38248.99494,38248.99494,0.64036213586891,62.5716346925826,54,-25.0163,50.0333,0.0678,0.329272692973524,6.25716346925826,6,62571.6346925826,"SK-M Skeena LT","Red","Node19","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM < 1",5,"Red","Green","Amber","Red",NA,"Red","Red","Green","Red","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"SkeenaNass-20","Sockeye","Babine Mid Wild","Abs_Abd",1995,6555.041209,6555.041209,2.42040145753519,11.8032060531996,88,55.8985,0,0.4688,0.851595820695192,1.18032060531996,6,11803.2060531996,"SK-M Skeena LT","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,"Amber","Green","Green","Green",NA,"Amber","Amber","Green","Amber","Green",NA,NA,NA,NA,"High","High","Moderate",NA,NA,NA
"SkeenaNass-20","Sockeye","Babine Mid Wild","Abs_Abd",1996,7975.259094,7975.259094,1.92627175575515,9.39355840199747,82,50.8492,0,0.3636,0.677740864688942,0.939355840199747,6,9393.55840199747,"SK-M Skeena LT","Amber","Node22","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM >= 1",3,"Amber","Amber","Green","Green",NA,"Amber","Amber","Amber","Amber","Amber",NA,NA,NA,NA,"Moderate","Moderate","Moderate",NA,NA,NA
"SkeenaNass-20","Sockeye","Babine Mid Wild","Abs_Abd",1997,34659.93668,34659.93668,2.55597069233768,12.4643160553717,83,48.0766,0,0.3529,0.899294599512743,1.24643160553717,6,12464.3160553717,"SK-M Skeena LT","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,"Amber","Green","Green","Green",NA,"Amber","Amber","Green","Amber","Green",NA,NA,NA,NA,"High","High","Moderate",NA,NA,NA
"SkeenaNass-20","Sockeye","Babine Mid Wild","Abs_Abd",1998,16544.92144,16544.92144,2.41520455386858,11.7778630983668,83,47.6893,0.0333,0.3143,0.849767338304696,1.17778630983668,6,11777.8630983668,"SK-M Skeena LT","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,"Amber","Green","Green","Green",NA,"Amber","Amber","Green","Amber","Green",NA,NA,NA,NA,"High","High","Moderate",NA,NA,NA
"SkeenaNass-20","Sockeye","Babine Mid Wild","Abs_Abd",1999,22945.84713,22945.84713,3.01571833506045,14.7062979144703,86,46.6096,0.0333,0.3889,1.0610525466906,1.47062979144703,6,14706.2979144703,"SK-M Skeena LT","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,"Green","Green","Green","Green",NA,"Amber","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","Moderate",NA,NA,NA
"SkeenaNass-20","Sockeye","Babine Mid Wild","Abs_Abd",2000,19982.10787,19982.10787,3.76880746114002,18.3787738600901,93,57.2553,0,0.5135,1.3260199761159,1.83787738600901,6,18378.7738600901,"SK-M Skeena LT","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Green","Green",NA,"Green","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"SkeenaNass-20","Sockeye","Babine Mid Wild","Abs_Abd",2001,47818.30128,47818.30128,5.39229718750256,26.2958008912272,112,75.9526,0.1,0.6316,1.89722978992912,2.62958008912272,6,26295.8008912272,"SK-M Skeena LT","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Green","Green",NA,"Green","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"SkeenaNass-20","Sockeye","Babine Mid Wild","Abs_Abd",2002,24572.62796,24572.62796,5.0338304982771,24.5477205539905,127,97.1205,0.0333,0.641,1.77110660757337,2.45477205539905,6,24547.7205539905,"SK-M Skeena LT","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Green","Green",NA,"Green","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"SkeenaNass-20","Sockeye","Babine Mid Wild","Abs_Abd",2003,83150.74848,83150.74848,6.95246607503518,33.9040407557378,154,152.8321,0,0.8,2.44616075345385,3.39040407557378,6,33904.0407557378,"SK-M Skeena LT","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Green","Green",NA,"Green","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"SkeenaNass-20","Sockeye","Babine Mid Wild","Abs_Abd",2004,51747.18636,51747.18636,8.18041633733021,39.8922002504476,183,227.4561,0,0.9512,2.87820367267144,3.98922002504476,6,39892.2002504476,"SK-M Skeena LT","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Green","Green",NA,"Green","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"SkeenaNass-20","Sockeye","Babine Mid Wild","Abs_Abd",2005,31371.48103,31371.48103,8.95270247769883,43.658291374886,212,284.9086,0,0.9286,3.14992539365755,4.3658291374886,6,43658.291374886,"SK-M Skeena LT","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Green","Green",NA,"Green","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"SkeenaNass-20","Sockeye","Babine Mid Wild","Abs_Abd",2006,12514.581,12514.581,6.84728785836187,33.3911340394415,218,343.7943,0,0.9535,2.40915477270288,3.33911340394415,6,33391.1340394415,"SK-M Skeena LT","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Green","Green",NA,"Green","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"SkeenaNass-20","Sockeye","Babine Mid Wild","Abs_Abd",2007,12595.25991,12595.25991,5.99059130203467,29.2134113943338,223,343.1253,0,0.9545,2.10773402917253,2.92134113943338,6,29213.4113943338,"SK-M Skeena LT","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Green","Green",NA,"Green","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"SkeenaNass-20","Sockeye","Babine Mid Wild","Abs_Abd",2008,12743.941,12743.941,4.1167757386782,20.075658179414,200,266.427,0.0333,0.9111,1.44844938961815,2.0075658179414,6,20075.658179414,"SK-M Skeena LT","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Green","Green",NA,"Green","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"SkeenaNass-20","Sockeye","Babine Mid Wild","Abs_Abd",2009,18341.09602,18341.09602,3.34552991934592,16.3146402313758,167,174.3163,0.1,0.8696,1.17709369594705,1.63146402313758,6,16314.6402313758,"SK-M Skeena LT","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Green","Green",NA,"Green","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"SkeenaNass-20","Sockeye","Babine Mid Wild","Abs_Abd",2010,6065.421348,6065.421348,2.40840826470345,11.7447206619485,129,80.2288,2.3,0.6809,0.847376126949554,1.17447206619485,6,11744.7206619485,"SK-M Skeena LT","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,"Amber","Green","Green","Green",NA,"Green","Amber","Green","Amber","Green",NA,NA,NA,NA,"High","High","Moderate",NA,NA,NA
"SkeenaNass-20","Sockeye","Babine Mid Wild","Abs_Abd",2011,43110.49213,43110.49213,3.08434849470226,15.0409762436352,110,17.1752,13.8667,0.5833,1.08519943230028,1.50409762436352,6,15040.9762436352,"SK-M Skeena LT","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,"Green","Green","Green","Green",NA,"Green","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","Moderate",NA,NA,NA
"SkeenaNass-20","Sockeye","Babine Mid Wild","Abs_Abd",2012,82348.20759,82348.20759,4.49006724926996,21.8960324829031,104,-4.2867,23.4667,0.5714,1.57978854797606,2.18960324829031,6,21896.0324829031,"SK-M Skeena LT","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Green","Green",NA,"Green","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"SkeenaNass-20","Sockeye","Babine Mid Wild","Abs_Abd",2013,7959.90181,7959.90181,4.08670827586719,19.9290327268675,103,-28.3983,55.5333,0.56,1.43787043149157,1.99290327268675,6,19929.0327268675,"SK-M Skeena LT","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Green","Red",NA,"Green","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"SkeenaNass-20","Sockeye","Babine Mid Wild","Abs_Abd",2014,14701,14701,3.90983073186514,19.066480735114,106,-43.6174,83.6667,0.549,1.37563770692514,1.9066480735114,6,19066.480735114,"SK-M Skeena LT","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Green","Red",NA,"Green","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"SkeenaNass-20","Sockeye","Babine Mid Wild","Abs_Abd",2015,68420.70475,68420.70475,6.34780050374682,30.955359532227,127,-43.0002,82.2667,0.6731,2.23341477620104,3.0955359532227,6,30955.359532227,"SK-M Skeena LT","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Green","Red",NA,"Green","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"SkeenaNass-20","Sockeye","Babine Mid Wild","Abs_Abd",2016,39539.93828,39539.93828,6.23898398384544,30.4247104523442,144,-35.8757,68.9,0.7547,2.19512869217886,3.04247104523442,6,30424.7104523442,"SK-M Skeena LT","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Green","Red",NA,"Green","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"SkeenaNass-20","Sockeye","Babine Mid Wild","Abs_Abd",2017,21094.31589,21094.31589,4.75134022516124,23.1701429247791,145,-37.8475,72.1333,0.7963,1.67171502308081,2.31701429247791,6,23170.1429247791,"SK-M Skeena LT","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Green","Red",NA,"Green","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"SkeenaNass-20","Sockeye","Babine Mid Wild","Abs_Abd",2018,2720.458471,2720.458471,3.83321348859516,18.6928530021078,143,-33.5244,65.5333,0.7636,1.34868063996471,1.86928530021078,6,18692.8530021078,"SK-M Skeena LT","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Green","Red",NA,"Green","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"SkeenaNass-20","Sockeye","Babine Mid Wild","Abs_Abd",2019,10482.29774,10482.29774,3.58248953511471,17.4701853838127,140,-26.9067,53.8333,0.75,1.26046574062749,1.74701853838127,6,17470.1853838127,"SK-M Skeena LT","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Green","Red",NA,"Green","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"SkeenaNass-20","Sockeye","Babine Mid Wild","Abs_Abd",2020,61686.37136,61686.37136,3.50901533864594,17.1118848722119,125,-13.0179,27.8333,0.6667,1.23461452555449,1.71118848722119,6,17111.8848722119,"SK-M Skeena LT","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Green","Green",NA,"Green","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"SkeenaNass-20","Sockeye","Babine Mid Wild","Abs_Abd",2021,5157.613926,5157.613926,2.33489758065457,11.3862422168792,103,-13.2782,30.2667,0.5172,0.821512074059656,1.13862422168792,6,11386.2422168792,"SK-M Skeena LT","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,"Amber","Green","Green","Green",NA,"Green","Amber","Green","Amber","Green",NA,NA,NA,NA,"High","High","Moderate",NA,NA,NA
"SkeenaNass-20","Sockeye","Babine Mid Wild","Abs_Abd",2022,17342.87533,17342.87533,2.24522033269157,10.9489267324186,89,-16.4238,34.9667,0.4407,0.789959965487342,1.09489267324186,6,10948.9267324186,"SK-M Skeena LT","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,"Amber","Green","Green","Amber",NA,"Amber","Amber","Green","Amber","Green",NA,NA,NA,NA,"High","High","Moderate",NA,NA,NA
"SkeenaNass-26","Sockeye","Bear","Abs_Abd",1995,10557.375119,10557.375119,10.5207641930506,6.90579696091843,152,NA,NA,0.8077,1.95473727532514,0.690579696091843,5,6905.79696091843,"SK-U Skeena LT","Amber","Node22","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM >= 1",3,"Green","Amber","Green",NA,NA,"Green","Green","Amber","Green","Amber",NA,NA,NA,NA,"Moderate","Moderate","Moderate",NA,NA,NA
"SkeenaNass-26","Sockeye","Bear","Abs_Abd",1996,6418.031339,6418.031339,10.259052440656,6.73401017897372,159,NA,NA,0.8519,1.90611174695009,0.673401017897372,5,6734.01017897372,"SK-U Skeena LT","Amber","Node22","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM >= 1",3,"Green","Amber","Green",NA,NA,"Green","Green","Amber","Green","Amber",NA,NA,NA,NA,"Moderate","Moderate","Moderate",NA,NA,NA
"SkeenaNass-26","Sockeye","Bear","Abs_Abd",1997,3631.96718899,3631.96718899,9.68675550240552,6.35835624505858,171,NA,NA,0.8929,1.79978010247776,0.635835624505858,5,6358.35624505858,"SK-U Skeena LT","Amber","Node22","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM >= 1",3,"Green","Amber","Green",NA,NA,"Green","Green","Amber","Green","Amber",NA,NA,NA,NA,"Moderate","Moderate","Moderate",NA,NA,NA
"SkeenaNass-26","Sockeye","Bear","Abs_Abd",1998,3727.868756,3727.868756,9.02180615814128,5.9218855594198,185,NA,NA,0.8966,1.6762338233686,0.59218855594198,5,5921.8855594198,"SK-U Skeena LT","Amber","Node22","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM >= 1",3,"Green","Amber","Green",NA,NA,"Green","Green","Amber","Green","Amber",NA,NA,NA,NA,"Moderate","Moderate","Moderate",NA,NA,NA
